ID,Text,Subjectivity,Sentiment Polarity,Emotion,Sarcasm,Irony,Negation,Raw_Text,tokens,padded,masks,exclamation_count,question_count,ellipsis_count,comma_count,period_count,exclamation_score,question_score,ellipsis_score,comma_score,period_score,polarity_score,Subjectivity Score,Sarcasm Score,Irony Score,Negation Score,afinn_score
20180068,paul may draw attention eu foreign creditor,1,neutral,anticipation,0,1,0,Paul you may draw the attention of the EU and Foreign Creditors,"['paul', 'may', 'draw', 'attention', 'eu', 'foreign', 'credito', '##r']","[101, 10878, 10431, 21666, 20726, 12625, 15238, 62372, 10131, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27448056265711784,0.9999851594248051,0.49144912,0.61626774,0.10988032817840576,0.0
20180069,cigarette petrol diesel gas touched budget know pattern called adjustment,1,negative,anticipation,0,0,0,"Cigarettes, petrol/diesel, gas.... those will be touched after the budget. We know the pattern now. It is called 'adjustment'.","['ci', '##gare', '##tte', 'petrol', 'diesel', 'gas', 'touche', '##d', 'budget', 'know', 'pattern', 'called', 'ad', '##jus', '##tment']","[101, 11200, 46511, 11993, 76396, 26009, 14524, 59525, 10163, 21455, 16332, 32228, 11723, 10816, 30090, 91950, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.2,0.2837344229221344,0.9999951855764512,0.4920965,0.49308556,0.1351759433746338,0.0
20180070,custom pn administration,1,neutral,anger,0,0,0,That was the custom under a PN administration.,"['custom', 'pn', 'administration']","[101, 42214, 89209, 14778, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3504125475883484,0.9936382381467813,0.49518475,0.37662458,0.09583619236946106,0.0
20180072,great soon start hearing price fixing tuna can project create job increasing price cigarette petty mind,1,negative,disgust,0,0,1,What’s great about it??? Soon we will start hearing of price fixing for tuna cans!!! Where are the projects that will create jobs? Not increasing the price of cigarettes will do this??? What a petty mind!!,"['great', 'soon', 'start', 'hearing', 'price', 'fix', '##ing', 'tuna', 'can', 'project', 'create', 'job', 'increasing', 'price', 'ci', '##gare', '##tte', 'petty', 'mind']","[101, 11838, 16211, 13982, 43833, 16993, 63944, 10285, 84373, 10743, 12078, 18674, 19594, 29785, 16993, 11200, 46511, 11993, 63209, 15849, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5.0,7.0,0.0,0.0,0.0,0.2631578947368421,0.3684210526315789,0.0,0.0,0.0,0.34053025041755874,0.9999835418692083,0.49442497,0.33569142,0.039362192153930664,3.0
20180074,true prof scicluna great accountant possibly creative,1,positive,trust,0,0,0,"So very true, Prof Scicluna is a great accountant, possibly very creative too.","['true', 'prof', 'sci', '##clu', '##na', 'great', 'account', '##ant', 'possibly', 'creative']","[101, 16222, 17466, 18464, 75221, 10206, 11838, 21157, 11539, 32030, 19245, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,0.0,0.37942945659160615,0.9889266741405868,0.48451793,0.24141513,0.1766168177127838,7.0
20180075,genius calm keep foot ground see others fly,1,positive,trust,0,0,1,"He is genius . He, is calm and keeps his feet to the ground, does not see others flies .","['genius', 'cal', '##m', 'keep', 'foot', 'ground', 'see', 'others', 'fly']","[101, 52586, 19702, 10150, 19311, 20147, 15316, 11811, 14399, 19158, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.33784342805544537,0.999987653261437,0.48961866,0.20560378,0.1886206418275833,2.0
20180077,think meant economics rather account,1,neutral,surprise,0,0,0,I think you meant economics rather than accounts,"['think', 'meant', 'economics', 'rather', 'account']","[101, 21506, 30672, 22012, 16571, 21157, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3342935621738434,0.9956444164519808,0.4988181,0.5368698,0.19196642935276031,0.0
20180078,,1,neutral,anticipation,0,0,0,Both .,[],"[101, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9880429592556893,0.50078684,0.84800243,0.22732284665107727,0.0
20180079,worst thing could done touching cigarette otherwise care every administration never give anything pocket called administer,1,negative,disgust,0,0,1,"The worst thing that could have been done. Not touching cigarettes. Otherwise I just don't care, as every administration never gives you anything from their pockets. That's why it is so called. They just administer.","['worst', 'thing', 'could', 'done', 'touch', '##ing', 'ci', '##gare', '##tte', 'otherwise', 'care', 'every', 'administration', 'never', 'give', 'anything', 'pocket', 'called', 'ad', '##minister']","[101, 43060, 21973, 12296, 19123, 24965, 10285, 11200, 46511, 11993, 36198, 11258, 13667, 14778, 13362, 16118, 32527, 37860, 11723, 10816, 25884, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.05,0.2,0.37455129623413086,0.9999967689034917,0.4974159,0.21317045,0.13796380162239075,-1.0
20180082,focus funneled towards motorcycle bicycle malta tiny island every destination reachable minute greatest advantage make biking alot convenient incentive strong enough convinve people use bicycle motorbike traffic problem resolved,1,neutral,anticipation,0,0,0,"More focus should be funneled towards motorcycles and bicycles. Malta is a tiny island with every destination reachable in minutes, which is its greatest advantage as it makes biking alot more convenient. If the incentives are strong enough to convinve people to use bicycles/motorbikes, traffic problem will be resolved.","['focus', 'fun', '##nel', '##ed', 'towards', 'motorcycle', 'bicycle', 'malta', 'tiny', 'island', 'every', 'destination', 'reach', '##able', 'minute', 'greatest', 'advantage', 'make', 'bi', '##king', 'al', '##ot', 'con', '##veni', '##ent', 'ince', '##nti', '##ve', 'strong', 'enough', 'con', '##vin', '##ve', 'people', 'use', 'bicycle', 'motor', '##bik', '##e', 'traffic', 'problem', 'resolved']","[101, 19753, 22271, 18647, 10390, 17334, 68854, 68223, 22821, 53826, 11409, 13667, 35152, 22074, 13356, 18471, 18483, 35867, 12696, 10863, 15995, 10161, 11218, 10173, 24214, 11604, 89596, 12894, 10598, 16359, 19351, 10173, 16040, 10598, 11227, 11868, 68223, 13469, 49085, 10111, 22203, 15640, 90427, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.34798642354352133,0.9999917625295883,0.4897873,0.28495485,0.12218666821718216,7.0
20180083,touch rental market white paper sound like bad news,1,negative,sadness,0,0,1,"They should not touch the rental market, this white paper sounds like bad news!","['touch', 'renta', '##l', 'market', 'white', 'paper', 'sound', 'like', 'bad', 'news']","[101, 24965, 68288, 10159, 15200, 11657, 15994, 14127, 11531, 12428, 11636, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.1,0.0,0.346085262298584,0.99998540919168,0.48630795,0.89132416,0.06530092656612396,-1.0
20180084,problem requiring rental contract registered concerned landlord might pay tax think government plan build social housing well,1,neutral,anticipation,0,0,0,What is the problem with requiring all rental contracts to be registered? are you concerned that landlords might have to pay tax? I think the government should plan to build more social housing as well,"['problem', 'requiring', 'renta', '##l', 'contract', 'registered', 'concerned', 'land', '##lord', 'might', 'pay', 'tax', 'think', 'government', 'plan', 'build', 'social', 'housing', 'well']","[101, 15640, 69771, 68288, 10159, 16138, 31643, 43772, 10586, 63241, 20025, 11498, 22389, 21506, 11594, 12289, 21536, 11404, 20183, 11327, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,2.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.3332412086035076,0.9999909217846052,0.48545623,0.75448745,0.12449490278959274,-5.0
20180085,rent market regulated obvious landowner,1,negative,disgust,0,0,0,The rent market SHOULD be regulated and how! It’s obvious you’re a landowner.,"['rent', 'market', 'regulated', 'obvious', 'lando', '##wne', '##r']","[101, 46057, 15200, 95963, 84856, 46396, 46035, 10131, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.28490543365478516,0.9999940500251007,0.49324113,0.34973145,0.1558663249015808,0.0
20180086,obvious,1,neutral,anger,0,0,1,It is obvious you are not.,['obvious'],"[101, 84856, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30515438318252563,0.9999951155762115,0.4953726,0.5981733,0.15006548166275024,0.0
20180087,budget mintoff day used give little maltese form another time country could afford much economy infancy today muscat labour boast surplus super hyper economy yet distribute little maltese people social conscience whatsoever wonder,1,negative,disgust,0,0,1,"The Budgets in Mintoff's days used to give out a little to the Maltese in some form or another. It was a time when the country couldn't afford so much as the economy was in its infancy. But today, Muscat's Labour boasts of surpluses and a super hyper economy yet they distribute so little to Maltese people. No social conscience whatsoever. I wonder why?","['budget', 'mint', '##off', 'day', 'used', 'give', 'little', 'maltese', 'form', 'another', 'time', 'country', 'could', 'af', '##ford', 'much', 'economy', 'inf', '##anc', '##y', 'today', 'mus', '##cat', 'labour', 'boas', '##t', 'sur', '##plus', 'super', 'hyper', 'economy', 'yet', 'dis', '##tri', '##but', '##e', 'little', 'maltese', 'people', 'social', 'conscience', 'what', '##so', '##ever', 'wonder']","[101, 21455, 14581, 23643, 11111, 11173, 16118, 11975, 95753, 11857, 12162, 10573, 11913, 12296, 10513, 13172, 12977, 20202, 56551, 84404, 10158, 13980, 23139, 18046, 19913, 76012, 10123, 10344, 48746, 12278, 93070, 20202, 19567, 23145, 27711, 20781, 10111, 11975, 95753, 11227, 11404, 50952, 11523, 11513, 44629, 28261, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,1.0,0.0,1.0,4.0,0.0,0.022222222222222223,0.0,0.022222222222222223,0.08888888888888889,0.33717889653311833,0.9961285348310518,0.49139258,0.33805755,0.0893329605460167,2.0
20180088,first surplus pns mess,1,neutral,anger,0,0,0,This is the FIRST surplus after the PN’s mess.,"['first', 'sur', '##plus', 'pn', '##s', 'mess']","[101, 10403, 10344, 48746, 89209, 10107, 38234, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2962900797526042,0.9945155576517388,0.49322018,0.13424325,0.3678275942802429,-2.0
