Text,Subjectivity,Sentiment Polarity,Emotion,Sarcasm,Irony,Negation,Raw_Text,tokens,padded,masks,exclamation_count,question_count,ellipsis_count,comma_count,period_count,exclamation_score,question_score,ellipsis_score,comma_score,period_score,anger_count,anticipation_count,disgust_count,fear_count,joy_count,sadness_count,surprise_count,trust_count,pos_count,neg_count,afinn_score,obj_score,anger_score,anticipation_score,disgust_score,fear_score,joy_score,sadness_score,surprise_score,trust_score,pos_score,neg_score,vader_neg,vader_neu,vader_pos,vader_compound,anger_tec,anticipation_tec,disgust_tec,fear_tec,joy_tec,sadness_tec,surprise_tec,trust_tec,anger_tei,anticipation_tei,disgust_tei,fear_tei,joy_tei,sadness_tei,surprise_tei,trust_tei,anger_mei,anticipation_mei,disgust_mei,fear_mei,joy_mei,sadness_mei,surprise_mei,trust_mei,anger_gec_0.25,anticipation_gec_0.25,disgust_gec_0.25,fear_gec_0.25,joy_gec_0.25,sadness_gec_0.25,surprise_gec_0.25,trust_gec_0.25,anger_gec_0.5,anticipation_gec_0.5,disgust_gec_0.5,fear_gec_0.5,joy_gec_0.5,sadness_gec_0.5,surprise_gec_0.5,trust_gec_0.5,anger_gec_0.75,anticipation_gec_0.75,disgust_gec_0.75,fear_gec_0.75,joy_gec_0.75,sadness_gec_0.75,surprise_gec_0.75,trust_gec_0.75,anger_gei_0.25,anticipation_gei_0.25,disgust_gei_0.25,fear_gei_0.25,joy_gei_0.25,sadness_gei_0.25,surprise_gei_0.25,trust_gei_0.25,anger_gei_0.5,anticipation_gei_0.5,disgust_gei_0.5,fear_gei_0.5,joy_gei_0.5,sadness_gei_0.5,surprise_gei_0.5,trust_gei_0.5,anger_gei_0.75,anticipation_gei_0.75,disgust_gei_0.75,fear_gei_0.75,joy_gei_0.75,sadness_gei_0.75,surprise_gei_0.75,trust_gei_0.75,polarity_score,subjectivity_score,sarcasm_score,irony_score,target
think better eur per hour job,1,positive,disgust,0,1,0,i think its better a 100 eur per hour job,"['think', 'better', 'eu', '##r', 'per', 'hour', 'job']","[101, 2228, 2488, 7327, 2099, 2566, 3178, 3105, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,2.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.707,0.293,0.4404,0,0,0,0,0,0,0,2,0.0,0.629,0.0,0.0,0.0,0.0,0.0,1.4075,0.0,0.629,0.0,0.0,0.0,0.0,0.0,0.7055,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.629,0.0,0.0,0.0,0.0,0.0,1.4075,0.0,0.629,0.0,0.0,0.0,0.0,0.0,1.4075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32188866181033,0.9957387259677706,0.49542361,0.7250543,1
prefer month returnable like,1,neutral,joy,0,1,0,"Prefer 13,000 a month (and not returnable like the 500).","['prefer', 'month', 'return', '##able', 'like']","[101, 9544, 3204, 2709, 3085, 2066, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0,0,0,0,0,0,0,1,1,0,2.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.209,0.791,0.0,-0.2755,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3950451731681824,0.9941226455335965,0.49852142,0.030963479,7
least full cost profitable malta surely monthly added wasteful burden simply added already burgeoning national debt,1,negative,anger,0,0,0,"At least the FULL COST of €13,000 was profitable for Malta. Surely the €2500 monthly was an added wasteful burden which simply added to the then, already burgeoning National debt.","['least', 'full', 'cost', 'profitable', 'malta', 'surely', 'monthly', 'added', 'waste', '##ful', 'burden', 'simply', 'added', 'already', 'bu', '##rgeon', '##ing', 'national', 'debt']","[101, 2560, 2440, 3465, 15282, 9933, 7543, 7058, 2794, 5949, 3993, 10859, 3432, 2794, 2525, 20934, 28242, 2075, 2120, 7016, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.10526315789473684,0.05263157894736842,0,0,1,0,0,1,0,0,1,2,-2.0,0.7039473684210527,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.10526315789473684,0.145,0.699,0.156,0.1027,0,1,1,0,0,1,0,3,0.0,0.6399999999999999,1.0,0.0,0.375,0.739,0.0,2.1365,0.0,0.6399999999999999,1.0,0.0,0.375,0.391,0.0,0.8029999999999999,0,1,1,0,1,2,0,3,0,1,1,0,0,0,0,3,0,0,1,0,0,0,0,1,0.0,0.6399999999999999,1.0,0.0,0.375,0.739,0.0,2.1365,0.0,0.6399999999999999,1.0,0.0,0.0,0.0,0.0,2.1365,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8029999999999999,0.3643797447806911,0.9970901647527216,0.4946528,0.32745987,4
profitable malta know nothing work china never told brought malta pm never revealed great work done saleman sic malta enterprise supposed employer even record work reporter called company shangai told one name worked still receiving sum one know,1,negative,disgust,0,0,0,"How were the 13,000 profitable for Malta?! we know nothing about her 'work' in China. We were never told what she brought to Malta. The PM never revealed the great work done by this saleman(sic) Malta Enterprise her supposed employers don't even have a record of her work! When reporters called her company in Shangai they were told no one of that name worked there! is she still receiving that sum? no one knows.","['profitable', 'malta', 'know', 'nothing', 'work', 'china', 'never', 'told', 'brought', 'malta', 'pm', 'never', 'revealed', 'great', 'work', 'done', 'salem', '##an', 'sic', 'malta', 'enterprise', 'supposed', 'employer', 'even', 'record', 'work', 'reporter', 'called', 'company', 'shang', '##ai', 'told', 'one', 'name', 'worked', 'still', 'receiving', 'sum', 'one', 'know']","[101, 15282, 9933, 2113, 2498, 2147, 2859, 2196, 2409, 2716, 9933, 7610, 2196, 3936, 2307, 2147, 2589, 10389, 2319, 14387, 9933, 6960, 4011, 11194, 2130, 2501, 2147, 6398, 2170, 2194, 29382, 4886, 2409, 2028, 2171, 2499, 2145, 4909, 7680, 2028, 2113, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3.0,2.0,0.0,1.0,2.0,0.075,0.05,0.0,0.025,0.05,0,1,0,0,1,0,1,1,2,0,3.0,0.84375,0.0,0.025,0.0,0.0,0.025,0.0,0.025,0.025,0.05,0.0,0.11,0.854,0.036,-0.721,0,0,0,0,0,0,1,11,0.0,4.5685,0.0,0.0,0.287,0.0,1.0,9.3545,0.0,0.7375,0.0,0.0,0.287,0.0,1.0,1.0,0,7,0,0,1,0,1,12,0,7,0,0,0,0,1,12,0,0,0,0,0,0,1,5,0.0,4.5685,0.0,0.0,0.287,0.0,1.0,9.3545,0.0,4.5685,0.0,0.0,0.0,0.0,1.0,9.3545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.296,0.35067168474197385,0.996841127106646,0.4990485,0.07281517,1
euro per hour euro month nothing everyone would able go monaco spend euro three day,1,negative,disgust,0,1,0,"or 100 euros per hour?! or 13,000 euros a month for doing nothing? then everyone would be able to go to Monaco and spend 11,000 euros in three days!","['euro', 'per', 'hour', 'euro', 'month', 'nothing', 'everyone', 'would', 'able', 'go', 'monaco', 'spend', 'euro', 'three', 'day']","[101, 9944, 2566, 3178, 9944, 3204, 2498, 3071, 2052, 2583, 2175, 14497, 5247, 9944, 2093, 2154, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,2.0,0.0,2.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.745,0.798,0.0,0.0,0.0,0.0,0.0,0.0,0.745,0.798,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.745,0.798,0.0,0.0,0.0,0.0,0.0,0.0,0.745,0.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798,0.341616545120875,0.9955407479401072,0.49549702,0.025405493,1
ever heard cola know givernment decide cola since worked according formula created year ago stakeholder,1,neutral,surprise,0,0,1,Have you ever heard of COLA ? Don't you know that the givernment does not decide the COLA since this is worked out according to a formula created years ago by all stakeholders ?,"['ever', 'heard', 'cola', 'know', 'give', '##rn', '##ment', 'decide', 'cola', 'since', 'worked', 'according', 'formula', 'created', 'year', 'ago', 'stake', '##holder']","[101, 2412, 2657, 15270, 2113, 2507, 6826, 3672, 5630, 15270, 2144, 2499, 2429, 5675, 2580, 2095, 3283, 8406, 14528, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,2.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0.0,0.7430555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.927,0.073,0.3313,0,0,0,1,0,0,0,3,0.0,0.6975,0.0,0.423,0.0,0.0,0.0,2.49,0.0,0.6975,0.0,0.423,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0.0,0.6975,0.0,0.423,0.0,0.0,0.0,2.49,0.0,0.6975,0.0,0.0,0.0,0.0,0.0,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7555,0.35768264200952316,0.9967329402113615,0.4987264,0.19183333,6
created year ago mean recalculation long overdue,1,negative,anticipation,0,0,0,"""created years ago"" means that a recalculation is long overdue","['created', 'year', 'ago', 'mean', 'rec', '##al', '##cula', '##tion', 'long', 'over', '##due']","[101, 2580, 2095, 3283, 2812, 28667, 2389, 19879, 3508, 2146, 2058, 20041, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0.4772727272727273,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.25,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32708279246633704,0.9958285445815832,0.49876744,0.46385694,2
ye good screen hide behind,1,negative,anger,0,1,0,"Ye, it is a good screen to hide behind.","['ye', 'good', 'screen', 'hide', 'behind']","[101, 6300, 2204, 3898, 5342, 2369, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0,1,0,1,1,0,1,1,1,0,2.0,0.7,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.16,0.566,0.274,0.296,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.297,0.547,0.0,1.0,1.0,0.0,1.0,0.0,0.297,0.547,0.0,1.0,1.0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0.0,1.0,0.0,0.297,0.547,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.547,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.38317914605140685,0.9966750038170468,0.49317482,0.58864707,4
proposed cola based mechanism introduced agreed upon party consider lucky government applies everybody country country leave union insult say previous government raise pension child allowance year year fact suggestion whiner working salary wage enough live get better paying job retired plan ahead working paying next nothing rent try make one blame predicament government taxpayer,1,positive,disgust,0,0,1,"The proposed COLA is based on a mechanism that was introduced and agreed upon by both parties. Consider yourself lucky that your government applies that to EVERYBODY in the country. Other countries don't do that, they leave it up to the unions. It's not an insult to say that the previous government didn't raise the pensions or the children's allowances for years and years, it's a fact. Now, here's my suggestion to you and other whiners, IF you're working and your salary/wage is not enough to live on, get a better paying job, if you're retired and you didn't plan ahead while you were working and paying next to nothing in rent, try and make do with what you have, after all you're the one to blame for your predicament, not the government and not the taxpayers.","['proposed', 'cola', 'based', 'mechanism', 'introduced', 'agreed', 'upon', 'party', 'consider', 'lucky', 'government', 'applies', 'everybody', 'country', 'country', 'leave', 'union', 'insult', 'say', 'previous', 'government', 'raise', 'pension', 'child', 'allowance', 'year', 'year', 'fact', 'suggestion', 'w', '##hine', '##r', 'working', 'salary', 'wage', 'enough', 'live', 'get', 'better', 'paying', 'job', 'retired', 'plan', 'ahead', 'working', 'paying', 'next', 'nothing', 'rent', 'try', 'make', 'one', 'blame', 'pre', '##dic', '##ament', 'government', 'taxpayer']","[101, 3818, 15270, 2241, 7337, 3107, 3530, 2588, 2283, 5136, 5341, 2231, 12033, 7955, 2406, 2406, 2681, 2586, 15301, 2360, 3025, 2231, 5333, 11550, 2775, 21447, 2095, 2095, 2755, 10293, 1059, 14014, 2099, 2551, 10300, 11897, 2438, 2444, 2131, 2488, 7079, 3105, 3394, 2933, 3805, 2551, 7079, 2279, 2498, 9278, 3046, 2191, 2028, 7499, 3653, 14808, 24996, 2231, 26980, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.15517241379310345,0.06896551724137931,2,3,2,3,3,2,3,3,8,6,1.0,0.8232758620689655,0.034482758620689655,0.05172413793103448,0.034482758620689655,0.05172413793103448,0.05172413793103448,0.034482758620689655,0.05172413793103448,0.05172413793103448,0.13793103448275862,0.10344827586206896,0.036,0.873,0.091,0.8403,0,10,2,0,1,0,2,11,1.087,12.2825,2.0,1.077,2.592,0.812,2.831,9.839000000000002,0.603,1.0,1.0,0.359,0.765,0.484,1.0,1.0,2,18,2,3,4,2,3,13,1,18,2,0,2,0,3,13,0,2,2,0,1,0,3,5,1.087,12.2825,2.0,1.077,2.358,0.812,2.831,9.839000000000002,0.603,12.2825,2.0,0.0,1.486,0.0,2.831,9.839000000000002,0.0,2.0,2.0,0.0,0.765,0.0,2.831,4.2895,0.33632396161556244,0.9971103478006889,0.4914162,0.15197362,1
previous government removed cola pensioner gave full rise pensioner given euro bonus year pensioner wished continue working could without losing pension supplimetary pension given certain income mention service made available elderly like telecare meal wheel handyman service home help etc,1,positive,joy,0,0,0,"The previous government removed the 2/3 COLA for pensioners and gave them the full rise. pensioners over 75 were given a 300 euro bonus each year. pensioners who wished to continue working could do so without losing any of their pension. a supplimetary pension was given to those with a certain income. not to mention the services made available to the elderly like telecare. meals on wheels handyman service, home help etc.","['previous', 'government', 'removed', 'cola', 'pension', '##er', 'gave', 'full', 'rise', 'pension', '##er', 'given', 'euro', 'bonus', 'year', 'pension', '##er', 'wished', 'continue', 'working', 'could', 'without', 'losing', 'pension', 'su', '##pp', '##lim', '##eta', '##ry', 'pension', 'given', 'certain', 'income', 'mention', 'service', 'made', 'available', 'elderly', 'like', 'tel', '##eca', '##re', 'meal', 'wheel', 'handy', '##man', 'service', 'home', 'help', 'etc']","[101, 3025, 2231, 3718, 15270, 11550, 2121, 2435, 2440, 4125, 11550, 2121, 2445, 9944, 6781, 2095, 11550, 2121, 6257, 3613, 2551, 2071, 2302, 3974, 11550, 10514, 9397, 17960, 12928, 2854, 11550, 2445, 3056, 3318, 5254, 2326, 2081, 2800, 9750, 2066, 10093, 19281, 2890, 7954, 5217, 18801, 2386, 2326, 2188, 2393, 4385, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.02,0.1,1,3,0,1,2,2,1,2,6,3,3.0,0.6275,0.02,0.06,0.0,0.02,0.04,0.04,0.02,0.04,0.12,0.06,0.0,0.828,0.172,0.9055,0,3,0,1,3,1,1,6,0.349,4.209499999999999,0.0,0.562,2.228,0.694,1.0,5.628500000000001,0.349,1.0,0.0,0.359,0.559,0.594,1.0,0.7695000000000001,1,6,0,1,4,1,1,8,0,6,0,0,2,1,1,8,0,1,0,0,0,0,1,1,0.349,4.209499999999999,0.0,0.359,1.8840000000000003,0.594,1.0,5.628500000000001,0.0,4.209499999999999,0.0,0.0,1.106,0.594,1.0,5.628500000000001,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7695000000000001,0.3207807371020317,0.9959019012065147,0.49440506,0.17709833,7
