Online Post ID,Twitter ID,Related Online Post ID,Source ID,Online Post Text,Subjectivity,Sentiment Polarity,Emotion,Sarcasm,Irony,Negation,Off-topic,Language
20180149,,20180147,N-2-2018,Dit-tabella kull ma turi hu li l-purchasing power tad-dhul tal-Maltin m'ghadux jonqos bl-istess rata kif kien qabel. Il-COLA mhiex zieda imma mekkanizmu ta' kumpens b'lura ghall-gholi tal-hajja. Jizdiedlek id-dhul meta jonqsulek il-prezzijiet u jew it-taxi jew tizdiedlek il-paga jew il-pernsjoni.,1,neutral,anticipation,0,0,0,0,2
20180150,,20180149,N-2-2018,Jekk trid tmur daqshekk il-boghod mur ghas-snin 70 u 80 meta dawk il-figuri li tellajt int Gvern Laburista mhux f'euros kien jghatihom izda f''liri maltin u dan meta l-pagi kienu ferm anqas mill-llum.,1,neutral,sadness,0,0,1,1,2
20180151,,20180150,N-2-2018,"Ma tantx mar il-boghod, mit-2006 lill hawn, il-boghod? Gonzi-PN ma Muscat-PL bazikament. Veru baxxi z-ziddiet. Issa mhux bil-fors taqbel, pero veru baxxi huma, mentri l-hajja gholja kullhadd jghid.",1,negative,anticipation,0,0,1,1,1
20180152,,20180151,N-2-2018,Iva niftakar meta it ton tal zejt u il corned beef kienu jorhsu b 3 mils u kien jighid Ahleb Gus..,1,negative,disgust,0,1,0,1,2
20180153,,20180152,N-2-2018,"Anke jien niftakar meta kellna Prim Ministru u shabu il-ministri jiehdu 600 euro fis-sena baxx baxx minn wara dahar kullhadd u int u jien hadna 1,16 euro. Ahleb Wenz.",1,negative,disgust,1,0,0,1,2
20180154,,20180153,N-2-2018,Igifieri skont int morna lura ghal 1970. Hallina!,1,negative,anger,0,0,0,1,1
20180155,,20180154,N-2-2018,"Ma xtaqtx immur lura daqshekk, Il-gist tieghi kien li nwiegeb lil min mar 12 il-sena lura.",1,neutral,surprise,0,0,0,1,1
20180156,,20180155,N-2-2018,"Tharef bhas soltu. F'mien id-deserta, il-kupuni u id-dawl/ ilma bir-ration, wage freeze kellna.",1,negative,disgust,0,0,0,1,2
20180157,,20180156,N-2-2018,"Ma nsejnix li sal 1971 qabel ma tela il Labour konna ghadna bil kupun tar Ration biex tmur fil Kju ghal sehem il familja kemm imissa Halib tal bot,kem imissa sehme taz zokkor hu kem imissa sehema taz zejt imrangat Sitta hu ghoxrin =26 sena wara li siccat il gwerra.
Mhux ahjar tmorru tinhbew milli tigu tizzattu tghamlua tal bravi ?",1,negative,anger,0,0,0,1,2
20180158,,20180157,N-2-2018,"I remember certain jj micallef who use to call the labourites baqq baqq!!,were is he HIDING now??",1,negative,disgust,1,0,0,1,0
20180159,,20180145,N-2-2018,What you intentionally always forget is the exorbitant loans that Malta has. For you to understand id-dejn Nazzjonali.,1,negative,disgust,0,0,0,1,2
20180160,,20180159,N-2-2018,"What she forgot were the year after year of government surpluses under PL rule and the bloating of the Consolidated Fund which was ravished by successive PN Administrations and led us into repeated excessive deficit procedures.
Bet you forgot about these!",1,negative,disgust,0,0,0,1,0
20180161,,20180159,N-2-2018,Dak kien zmien iehor. Ahna issa qed nghejxu. Zgur li budget hafna ahjar mill-passat.,1,positive,joy,0,0,0,0,2
20180162,,20180159,N-2-2018,"Jekk Cettina kienet tiekol hobz biz-zejt BISS qabel il-Budget 2018 issa se tibqa' tiekol il-hobz biz-zejt bid-differenza li se zid mieghu xi landa tonn taz-zejt ta' Malta miz-zghar!
GRANPINTO
Hamrun",1,neutral,disgust,0,1,0,0,2
20180164,,,N-2-2018,You have to hand it to them -- they're very good at handing out money to themselves!,1,negative,disgust,0,1,0,0,0
20180165,,,N-2-2018,"Oh please ,guy. Guess you must have praised Dalli's and Tonio's budgets to high heaven even when exorbitant utilities bills were the highlights or when the Maltese Lira was devalued ,or when fuel prices used to increase each month , or when holidays were stolen or ...... shall we go on? If there's one thing the Nats are good at it's bankrupting the country. Remember the Nat minister telling us that the debt incurred by his party should be paid by our children and grandchildren? Or Eddie Eddie shout that we should not worry about high prices? And with all your comics you're not impressing anyone,so stop wasting your time.",1,negative,disgust,0,0,1,1,0
20180166,,20180165,N-2-2018,"Yes please go on......but I feel bound to tell you that your immaturity doesn't help you make sound arguments.

Whichever way you spin it, you and your corrupt masters have nothing to offer and you are just reaping the fruits of previous decent PN administrations.",1,negative,disgust,0,0,1,1,0
20180167,,20180166,N-2-2018,"Well ,so you consider your comics as sound arguments. It's your party which has been reduced to being a comic. Not even one mp on your side has sound arguments ,including the leader. Has any of your mps offered valid solutions to the problems which they say that the country is facing? Of course not; lack of talent ,my friend. The Nat party had arguments which were so sound that they lost by a bigger margin than four years ago. 
The previous administrations did lay down the foundations of some valid organisations ,but nevertheless the no -talent ministers were unable to reap the fruits , and all the people got were high utility bills , no rise in pensions, excessive deficits in budgets,taxes on everything, etc etc etc... And you have the cheek to call them 'decent Nat administrations'.",1,neutral,disgust,0,0,0,0,0
20180168,,20180167,N-2-2018,"First things first. Delia is not my leader.

Now let me repeat it slowly for you.

Your corrupt masters have absolutely nothing to do with the current economic performance. They are just reaping the fruit of massive macro transformation of country since 1987.

Because you vote the corrupt it is beyond you to understand that an economy is not built in 4 years but in decades. This despite you and your corrupt masters having been against key developments that today are reaping fruits. To name a few

Freedom of speech
Infrastructure 
Rule of Law
Proper Education
Free trade
VAT
Financial services particularly HSBC
High Value Added manufacture
Financial Services
Low Cost Airlines, but above all

EU membership and the Euro.",1,negative,disgust,0,0,1,1,0
20180169,,,N-2-2018,"An increase of 1Euro75c or 2Euros weekly increase is surely not enough for the present cost of living while our beloved Premier Joey was always boasting on the media that the economy was doing well and there was a surplus ready to be distributed to all the people in the coming budget [2018]!
What a joke!!!
GRANPINTO
Hamrun",1,negative,disgust,0,0,1,0,0
20180170,,,N-2-2018,"Dear PN you created the traffic problem with a lack of vision during your 25 years in Government. You could have changed everything, but did nothing.",1,negative,anger,0,0,0,1,0
20180171,,20180170,N-2-2018,And what has the PL done in the last 5 years? I'm looking ... but I can't see anything!,1,negative,disgust,1,0,1,1,0
20180172,,20180170,N-2-2018,"Telling you you're shameless is a splendid euphemism, if there ever was one.

Grow up.",1,negative,disgust,1,0,0,1,0
20180173,,,N-2-2018,Mhux ahjar Joseph Muscat titweetjalna meta se niehdu il-festi li jaqaw is-Sibt u l-Hadd skond il-weghda elettorali li ghamiltilna. Hsibt li billi tajtna gurnata leave extra fis-sena saddejtna?,1,negative,disgust,0,0,0,0,2
20180174,,20180173,N-2-2018,Programm elettorali hu pjan ta' hames snin mhux ta' sena.,1,neutral,anticipation,0,0,0,1,1
20180175,,20180173,N-2-2018,Ahjar taqra sew il-programm elettorali fejn kien jghid li l-festi ser jinghataw lura gradwalment mhux kollha f'daqqa.,1,neutral,trust,0,0,0,1,1
20180176,,20180175,N-2-2018,Forsi jaqra biss li jidhirlu hu.,1,neutral,disgust,0,1,0,1,1
20180177,,,N-2-2018,We can't afford this budget. Extra day of leave? No vat for people earning under 20K? The 'boom' will not be around forever,1,negative,fear,0,0,1,0,0
20180178,,20180177,N-2-2018,"if wealth is spread and people encouraged to use their income I think it can be maintained, of course with continued investment and industry",1,neutral,anticipation,0,0,0,0,0
20180179,,20180178,N-2-2018,as long as labour is in power the boom will be maintained,1,neutral,trust,0,0,0,1,0
20180180,,20180179,N-2-2018,"And as soon as Labour has ruined the country, the PN will be voted in to clean up the mess. That's usually the pattern. Too late!",1,negative,anger,0,0,0,1,0
20180181,,,N-2-2018,"l-ewwel budget bla taxxa. 
hidma ta Gvern Ghaqli.",1,positive,trust,0,0,1,0,2
20180182,,,N-2-2018,"'So buckle up, grab a bag of popcorn and join us on this fiscal ride.

Heh Heh I like that - Yeah, I damn well like that!",1,neutral,anticipation,0,1,0,0,0
20180183,,,N-2-2018,"Proset Profs. Dak li jridu jkunu mgharfa bih in-nies, kif konna fi' 2013 u kif qedin issa, Comparison with Huge Amounts of Debts, Excessive Deficit Procedures - Year in Year out to No Excessive Deficit Procedures, More employment, deduction of Mata's debt, Good Economy in all Sectors, and the opposite from crashing into a wall as the PN Party did .",1,positive,trust,0,0,0,0,2
20180184,,20180183,N-2-2018,In-nies minn sena ghal sena irid jara mhux x'sar snin ilu. B'1.75 cents fl-aqwa zmien halluna komplu idhqu b'gahan il-malti.,1,negative,disgust,0,0,0,0,2
20180185,,20180184,N-2-2018,"Well J. Bartolo, if you don't like the €1'75 refuse to take it`s simple as that.",1,neutral,anger,0,0,1,0,0
20180186,,,N-2-2018,"nothing wrong with riding the property wave, particularly if issues (high rental costs to locals) associated with the industry and addressed however, I don't see any new opportunities other than another potential bubble; blockchain.

A country's economy, even one as small as Malta, cannot be dependant on just these two sectors.",1,neutral,anticipation,0,0,1,0,0
20180187,,,N-2-2018,"This budget makes more bleak reading by the sectors it doesn't mention, most important of which, education.",1,negative,sadness,0,0,1,0,0
20180188,,,N-2-2018,"Mr Briguglio ,let us see you do better when you're a finance minister under De Lia. (that is if both of you are still around by the time the Nats are in power).",1,neutral,anticipation,1,0,0,1,0
20180189,,,N-2-2018,Sensible incentives for employment in Gozo,1,positive,trust,0,0,0,0,0
20180191,,,N-2-2018,"Possibbli ghadek ma ndunajtx li skond ftehim bejn il unions u min ihaddem li sar fi zmien PN hemm formula kif tinhadem il-kola.
S'issa ghadhom ma bidluhiex.
AKTAR MA TKUN BAXXA IL-KOLA SINJAL LI ANQAS TKUN GHOLIET IL-HAJJA IS-SENA TA' QABEL.",1,neutral,disgust,0,0,0,0,2
20180192,,,N-2-2018,"Ghalaq billi qal li l-gvern s-sena d-diehla se jiddiskuti l-kannabis ghal skopijiet medici.

Skuzi l-kannabis giet imweda u l-poplu ivvota ghal skopijiet ta' pjacir jew issa l-aqwa li seraq il-voti taz-zaghzagh? Qerq kullimkien.",1,negative,disgust,0,0,0,0,1
20180193,,,N-2-2018,The Government that took measures to alleviate Pensioners,1,positive,trust,0,0,0,0,0
20180194,,,N-2-2018,"Well done for the free school transport. Pass ghaqli sew u nistenna li jaghmel differenza kbira, jekk biss, tkun compulsory. Fis-sens li tkun ma jkunx accettat li genituri jaghzlu li jibqghu jihdu t-tfal taghhom bil-karozza taghhom, sakemm ma jkunx hemm raguni valida. Tipo xi genitur huwa haddiem fl-istess skola jew ix-xoghol ikun fl-akkwati ta l-iskola.
Huwa wkoll importanti li t-tfal jkollhom fejn jiskennu mix-xita / xemx huma w jistennew it-trasport.

Nispera li jinkludi studenti ta l-universita wkoll.",1,positive,trust,0,0,0,0,2
20180195,,,N-2-2018,"What Profs Scicluna's budgets lack are specific amounts and how these will be spent. How much did the country earn from the passport scheme? How will these be allocated? Health, education, infrastructure...?",1,negative,anticipation,0,0,0,0,0
20180196,,,N-2-2018,Water and electricity only seem to be mentioned when there are problems! I think the responsible entities need to be recognised for doing a good job despite increasing demand,1,negative,trust,0,0,0,0,0
20180197,,,N-2-2018,L'AQWA ZMIEN........GHADU GEJ :p :p,1,positive,trust,0,1,0,1,1
20180199,,,N-2-2018,"PN Government left overs:
€26.000,000s PN Party Assetts stolen by PN Pampaluni ?
A €6000,000,000s in the Red Malta Coffer ?
A €75,000,000s bankrupted Power Station When Malta was forking out for the most expensive Electrical Tariffs among All EU Members ?",1,negative,disgust,0,0,0,1,0
